client_id,age,gender,marital_status,education,employment_status,annual_income,loan_amount,loan_purpose,credit_score,defaulted,loan_to_income_ratio
cae62771-875f-4cfc-9c65-6efa6bb5f966,66,Male,Married,High School,Retired,167020,19669,Car,683,0,0.1177643396000479
3b53d167-c034-4c85-bbb0-40d1d88560b3,32,Female,Married,Masters,Retired,174711,16522,Business,619,0,0.09456760020834407
4b70230c-d067-435d-ae45-8d71cade4973,74,Male,Single,Bachelors,Retired,161308,26563,Business,518,0,0.16467255188831303
2b166823-d691-45dc-8360-86ce801b9a8f,48,Male,Divorced,High School,Employed,175531,47069,Business,469,1,0.26815206430772914
02a2d517-df7d-4d8a-a21e-99d42bd62d2f,66,Male,Widowed,Masters,Retired,84589,45949,Home,712,1,0.543203016940737
84cc39f5-de52-4869-8853-4e91cafbb832,75,Female,Divorced,High School,Student,176872,20343,Car,718,0,0.11501537835270705
e4ba4a1d-d233-4beb-9891-c99ba6b9fd39,46,Male,Divorced,High School,Employed,50271,47697,Car,415,1,0.9487975174553918
18c5898b-a606-4c9f-a2e9-d8a34113c59d,43,Male,Divorced,Bachelors,Employed,123427,42547,Home,368,1,0.34471387945911347
c063b310-ee04-4743-b3dc-7740b7781084,35,Female,Single,PhD,Student,115157,18924,Home,586,1,0.16433217259914726
c89f9c34-8bd5-4f93-9a0f-3440cc7aa334,49,Male,Married,Masters,Retired,155250,42753,Home,760,0,0.2753816425120773
13abc2ec-8bc5-4b56-98e9-dc2dfa584de2,39,Male,Divorced,Bachelors,Employed,117984,29492,Education,448,1,0.2499660970979116
d984d98a-6566-47f2-aecd-7ba7bf2629e1,55,Female,Single,Masters,Student,164348,47315,Business,492,1,0.2878951979944995
8c752a2c-6850-4043-ae12-215220b3bc42,34,Male,Widowed,PhD,Student,165900,33066,Education,532,1,0.1993128390596745
70e7dab7-0aab-4c09-b5ee-14f07e9c2356,40,Female,Married,PhD,Unemployed,26149,23047,Car,461,1,0.881372136601782
ce275794-2bc9-4480-9285-bdfb4e8390dd,41,Male,Widowed,PhD,Retired,112864,7320,Home,847,0,0.0648568188261979
e7ab39b4-61ff-410a-96c2-5cbb4f577986,67,Male,Divorced,PhD,Retired,180090,42573,Business,757,0,0.2363984674329502
f4a8995c-a28a-4ad1-bce9-b465ea0ca631,25,Male,Married,Masters,Student,73781,15700,Personal,461,1,0.21279191119664953
4551e17f-7692-4a86-9b8f-56ef02fdfdb9,58,Female,Divorced,High School,Employed,182448,30157,Business,452,1,0.16529093221082172
0f2750fc-354d-4b5a-857f-44107263af5b,23,Female,Married,High School,Unemployed,195034,15284,Personal,740,0,0.07836582339489524
ea1becd4-c39f-430c-971f-333164eb6c7f,22,Female,Divorced,PhD,Unemployed,155618,29993,Business,620,0,0.19273477361230706
823a6c16-76dd-4809-b612-ed0ef82cb5ac,61,Male,Widowed,PhD,Employed,80560,8503,Home,375,1,0.10554865938430984
a2ecfff2-2a75-4f32-8b83-72f6e322f43e,74,Male,Widowed,High School,Unemployed,166433,12489,Personal,679,0,0.07503920496536144
9b45cc75-c208-4555-8430-1e30ba6347c5,46,Female,Divorced,Bachelors,Employed,88895,18673,Personal,737,0,0.21005680859440914
b99f5a2d-7132-4330-974f-f22789124cd4,45,Female,Married,PhD,Unemployed,74165,33991,Car,425,1,0.45831591721162274
02b13105-64fa-4dad-a6b6-bef32dcb22d4,28,Male,Widowed,High School,Employed,97670,13859,Business,499,1,0.1418961810177127
1013accc-3f3e-4c7d-aeb0-8e53cab1e4c3,74,Male,Married,Bachelors,Student,60372,12015,Education,524,1,0.19901610017889088
9bee714c-e505-4d90-b5ad-ac52b34f5151,18,Male,Married,High School,Student,130805,44974,Education,491,1,0.34382477734031575
cb6d71ee-9a43-4975-9465-a10274c27995,60,Male,Widowed,Bachelors,Unemployed,187854,39447,Car,821,0,0.20998754351783833
349ae708-7c15-4552-80b5-3b10bb065fe5,36,Female,Single,Masters,Unemployed,151971,20024,Car,545,0,0.13176198090425148
10cbb5cc-7c63-45bf-a156-1846772b6ea8,26,Male,Single,Bachelors,Student,116628,14096,Car,711,0,0.12086291456597044
6e9ac9c2-6173-417a-a5fd-a0d13af27a05,44,Male,Married,PhD,Retired,118956,26562,Home,823,0,0.2232926460203773
2a776b1c-3e91-4de3-9efb-5a7a81ed3bc2,51,Male,Widowed,Bachelors,Employed,142684,15202,Home,648,0,0.10654313027389195
f1784da8-1867-43c1-8377-a6b6f974de43,61,Male,Single,Bachelors,Retired,152054,2023,Home,389,0,0.013304483933339472
0de2da0f-31ff-4242-bd23-d0991990b3c2,21,Male,Divorced,PhD,Unemployed,118879,26848,Home,761,0,0.2258430841443821
02e1292c-99b8-4b05-865d-a0b4eb8e93ae,53,Male,Married,Masters,Student,94060,2779,Car,591,0,0.029544971294918138
f073f7b9-450b-471f-875c-d3b6c8982ff6,35,Male,Single,Bachelors,Unemployed,89843,45890,Car,590,1,0.5107799160758212
dc2178a7-0ff8-47d5-933a-d604d0351568,32,Female,Widowed,Masters,Retired,143168,49548,Home,668,0,0.3460829235583371
7510cff2-5007-41e4-b4d3-e3c9ed05f008,68,Female,Widowed,High School,Student,194245,11426,Home,563,0,0.05882262091688332
73efdea5-4c53-4da4-ab92-042581cee01f,30,Female,Married,High School,Student,128669,13536,Personal,571,0,0.10520016476385144
e7b4e3ae-5e4c-442f-9f4f-f8c046637890,36,Male,Widowed,PhD,Student,130329,12351,Business,368,0,0.0947678567318095
6e73ab2b-b95a-482f-9517-cde4e1928e01,66,Female,Divorced,Masters,Employed,191580,4983,Personal,443,0,0.026010021922956466
4d4a6b2e-b488-43ba-9e4a-daf82e8a5ad9,23,Male,Divorced,PhD,Unemployed,58794,47873,Business,355,1,0.8142497533761949
6466c25f-bd84-4347-b8f1-8c44e63e4682,65,Male,Single,PhD,Retired,40753,42983,Home,376,1,1.0547198979216255
387792ae-a93f-43f9-996e-d96768c91db5,73,Male,Widowed,Bachelors,Employed,133684,15581,Home,819,0,0.11655097094641094
a6f065b3-f764-4233-87d7-c2e375b7f1cc,29,Male,Divorced,High School,Retired,171283,49030,Home,609,1,0.28625140848770747
985dbab3-f6a0-43df-a7aa-fbe929f12013,68,Female,Married,PhD,Employed,47238,16770,Personal,389,1,0.35501079639273464
8c86053f-83b7-451c-99c1-46a34c9e7d7e,54,Male,Widowed,Bachelors,Student,104243,8385,Car,675,0,0.08043705572556431
bdf0f917-a5ae-47d1-8019-1ca5c8572217,34,Male,Single,Bachelors,Employed,66086,23542,Business,493,1,0.35623278757982024
2c51291d-ae79-4606-8e06-b972aac52810,75,Female,Married,Masters,Unemployed,47639,21223,Personal,636,1,0.4454963370347824
1c0f0879-8cb5-44c9-9fbe-5060f024f7a3,40,Female,Married,High School,Unemployed,138058,36504,Home,805,0,0.2644106100334642
a483d4ba-ed0b-4923-9f39-34fc21c5497f,43,Female,Married,Masters,Retired,189244,20158,Car,407,1,0.1065185686204054
fcd79363-7482-4eac-8294-ef9d1fe76d54,46,Male,Divorced,Masters,Student,189132,26067,Personal,810,0,0.13782437662584862
142a3997-4270-42c1-bc5f-e660bf6ffbb4,50,Female,Married,PhD,Student,128748,11051,Business,620,0,0.08583434305775624
baa762ab-fa1b-4fc3-b083-d4690b099360,77,Male,Divorced,Masters,Retired,73350,44299,Home,775,0,0.6039400136332652
50412fbc-9b75-4793-b8f0-309f13a1f585,44,Male,Married,PhD,Unemployed,96779,26167,Business,585,1,0.2703789045144091
93139f17-a7b4-4f7f-8ac0-b3a85c93e011,42,Female,Divorced,Masters,Unemployed,72848,36502,Home,650,1,0.5010707226004832
32630cba-89bf-4da4-b5c0-1f24e04e51fa,73,Female,Widowed,Bachelors,Retired,131546,33570,Home,544,1,0.25519590105362383
7edca791-5835-4e2d-92bd-7a11cf248fc8,72,Female,Divorced,High School,Student,128903,2492,Education,661,0,0.019332366197838687
3b4c3a89-691a-409f-abf1-5411dac88ff3,27,Male,Divorced,High School,Retired,105122,42907,Business,635,1,0.40816384771979225
9f358fd0-e297-4b58-a371-c63f7b4b2287,64,Male,Widowed,High School,Retired,36690,27151,Car,521,1,0.7400109021531752
09b6679e-6f57-453a-a258-bec6d30897a1,40,Male,Married,Bachelors,Employed,135571,1682,Home,737,0,0.012406783161590605
6bccb7bd-73a4-4f5b-b395-b46e6f8de56c,38,Male,Widowed,Bachelors,Retired,157735,26204,Car,747,0,0.16612673154341143
9b335d0b-3624-403f-aa49-ee0dfd45c32f,38,Male,Married,Masters,Unemployed,26189,21866,Personal,561,1,0.8349306960937798
5b451aaa-6bba-40cf-86ed-a77517b59f7f,60,Male,Divorced,Masters,Retired,171745,47662,Home,600,1,0.2775160848933011
30ca6c88-e841-49d9-b524-5ccf1dd1db9a,30,Female,Married,Masters,Student,154661,22131,Home,848,0,0.1430936047225868
1609eb90-b0fc-4c1a-aa69-0f23045aec7d,54,Male,Divorced,Masters,Student,121945,45714,Home,533,1,0.3748739185698471
7d74c613-005c-41cb-8953-aec73b31a176,50,Female,Married,High School,Unemployed,191176,33868,Car,500,1,0.17715612838431602
9eb20069-adbc-4670-9fe3-a6bf9073b107,41,Female,Divorced,Masters,Student,101017,2093,Education,700,0,0.020719284872843184
a249bfed-742c-49c6-bbcb-a0de3366c843,61,Female,Divorced,Bachelors,Retired,147224,14485,Business,409,0,0.09838749116991795
79277216-2ae7-4ae0-ab54-9baa2d363f65,28,Female,Single,Bachelors,Unemployed,107028,11683,Home,807,0,0.1091583510856972
e63b2a3e-770c-4041-8096-28201447eb74,34,Female,Married,Bachelors,Student,198382,21156,Business,510,1,0.10664273976469639
5eaffcc4-c0fd-488c-b020-53b692ba7be1,21,Male,Married,PhD,Retired,153234,42392,Business,798,0,0.27664878551757444
9a39cc90-3da6-4499-90b4-13261316885f,64,Male,Single,PhD,Student,100110,6334,Business,488,0,0.06327040255718709
3efd656e-5214-4df9-842e-e50e56e9204c,42,Male,Divorced,PhD,Employed,174165,34304,Car,484,1,0.19696265036029054
87b1cda0-2238-4ffb-8e9a-b007506c7db2,47,Male,Divorced,Masters,Student,115400,43626,Business,612,1,0.3780415944540728
29243799-11a7-4b0c-a8a6-4b9ec5c7f8d2,26,Female,Single,High School,Unemployed,25167,36523,Personal,753,1,1.4512258115786545
ae58f093-35f3-4b49-8145-7435f67cde9d,38,Female,Single,High School,Retired,63743,9510,Car,548,0,0.14919285254851514
690d21f6-e664-4cb8-aa03-99983aad7006,37,Female,Widowed,Masters,Retired,39525,16645,Car,529,1,0.4211258697027198
1049cb2f-55b6-4095-85d7-ccd811af44aa,36,Male,Divorced,Masters,Unemployed,140819,24900,Personal,523,1,0.17682272988730213
17e796fb-d422-4844-8d51-084ac08618f3,36,Male,Widowed,PhD,Employed,172059,32107,Education,353,1,0.1866045949354582
ea12dd82-7a52-4ee6-9f17-1df5e4e2135f,29,Male,Married,Bachelors,Retired,102074,43822,Education,335,1,0.42931598644120933
8a15f76f-c323-4fce-b1de-40ebddb75442,54,Male,Widowed,Bachelors,Unemployed,89166,45692,Home,781,0,0.5124374761680461
a504f119-7505-48ec-b044-dbea99c13476,59,Female,Single,PhD,Student,159724,35295,Education,599,1,0.2209749317572813
756321a6-6e40-43a8-9324-9c467781cfee,34,Female,Single,PhD,Employed,136084,25646,Home,588,1,0.18845712942006407
d685a0b4-77eb-4c0f-96ad-470faedccc17,54,Male,Single,High School,Unemployed,110902,1443,Business,727,0,0.013011487619700276
0719168c-0049-4915-a286-8a5edc222078,71,Male,Single,PhD,Student,131817,49417,Home,610,1,0.3748909472981482
ac08b0ac-152b-4299-bb02-e2e7fca42c2d,65,Female,Widowed,Bachelors,Retired,177336,42346,Education,757,0,0.23878964226101862
be6e8084-a423-40b2-ae77-c2921aabc64f,56,Female,Widowed,Bachelors,Retired,151648,6674,Home,350,1,0.044009812196665964
cc06df2f-86be-4bbb-ad85-23df1144061e,45,Female,Widowed,Masters,Employed,92799,38963,Car,808,0,0.4198644381943771
cf6dfce8-ef02-4e09-a434-b00745686acc,58,Female,Single,High School,Student,23764,2869,Education,398,1,0.1207288335297088
e2f2cb3f-934f-4176-83fc-b4d5911a5d0e,52,Male,Single,Masters,Unemployed,79887,43971,Home,641,1,0.5504149611325998
d8b114ba-ec04-4a10-9180-0d1e3e7b49aa,64,Female,Divorced,High School,Retired,176009,28497,Education,684,0,0.16190649341795021
968bfe7a-69d6-4e20-8a9b-f6109805058a,65,Female,Divorced,Masters,Unemployed,184296,31060,Personal,756,0,0.16853322915310154
95a2bd5a-a30c-4ffe-8922-899a20acd691,35,Female,Single,High School,Unemployed,55878,45311,Education,603,1,0.8108915852392713
b721f371-94a6-4f9f-a031-5d1522dea6d0,31,Female,Divorced,PhD,Unemployed,138217,17663,Personal,565,0,0.12779180563895903
12d7a538-0c3d-4fc7-a8f9-8adcbe1d45d8,52,Male,Married,Bachelors,Employed,188747,1770,Home,325,0,0.00937763249217206
4fde6da3-229c-42b8-93bf-f4f2da550026,61,Male,Married,PhD,Unemployed,110461,22946,Personal,349,1,0.20772942486488444
cff2eb3c-16b1-4033-bda2-8b357e7c2468,58,Male,Single,High School,Employed,34202,30000,Education,664,1,0.877141687620607
9b6b7e7b-4aa6-470c-be40-3b7aef91434f,77,Male,Widowed,High School,Employed,172003,2559,Car,444,0,0.01487764748289274
64a3a3c6-f77b-484d-b42f-4c12ddb11904,24,Male,Married,Masters,Student,89619,28073,Personal,444,1,0.31324830672067305
a9d6acd3-4873-4bbd-9bf0-fb12b33a67de,58,Male,Married,High School,Retired,167564,45327,Education,466,1,0.2705055978611158
599233ff-a1df-4ad0-bc71-ec6074b3029e,30,Female,Widowed,PhD,Unemployed,86767,29123,Car,342,1,0.3356460405453686
3b6c962f-9286-4486-b095-4dcdc6e541f5,35,Female,Divorced,High School,Student,118880,7982,Business,314,0,0.06714333781965007
f0e254d2-f816-4048-98f6-9d5e1b6aad1f,54,Female,Widowed,High School,Student,161902,19824,Personal,428,1,0.12244444169929958
1e29528a-8416-4bb1-98db-d3a3eecfc174,30,Female,Divorced,Masters,Student,68215,33876,Personal,357,1,0.49660631825844753
b34e7dc9-c300-42f5-9a40-8cc6796683e4,53,Male,Divorced,High School,Student,46617,10147,Home,353,1,0.21766737456292767
6c20f896-8172-4a00-8f5b-77cf57695bf6,48,Female,Widowed,Masters,Student,99109,8078,Business,523,0,0.08150622042397764
46b813cf-69d2-44f0-8a11-298aeab6b967,19,Male,Divorced,Bachelors,Unemployed,75873,20744,Home,432,1,0.27340424129795843
476d7651-61bf-46c2-8dfb-dda1d5f61180,33,Female,Married,Masters,Student,177800,20873,Home,542,0,0.11739595050618673
f5f568c9-dfca-4c86-9785-44d17d293784,26,Female,Single,High School,Retired,134785,1317,Education,509,0,0.009771116964053864
1ca5f3ab-5478-4e5d-bc2f-596eb4c845b0,26,Female,Divorced,Bachelors,Employed,147071,34108,Home,541,1,0.23191519742165348
265949f3-b775-4ad4-9ab2-0b0c581fa485,55,Male,Married,High School,Employed,62908,47396,Personal,682,1,0.7534176893240924
5bbb35ae-25e1-4564-9e38-bd823bdf9b78,28,Female,Widowed,Masters,Retired,60924,38212,Home,509,1,0.6272076685706782
55da16e3-55ff-4667-9c06-5b75fcc505b2,71,Male,Divorced,PhD,Unemployed,46071,19458,Car,514,1,0.4223481148661848
0fbc9154-685d-4638-bc4a-035eb867ec97,73,Male,Married,Bachelors,Employed,38839,46456,Personal,543,1,1.1961173047709777
b633d086-551d-4ad1-92fe-3a97d5f1fb53,39,Female,Divorced,PhD,Retired,170902,17041,Education,370,0,0.09971211571543925
119af273-6cc6-4858-91c1-55e7fe83cf6f,50,Male,Widowed,PhD,Retired,193437,23062,Home,389,1,0.11922227908828198
edc1cf7e-cf4d-4a47-aa65-be122847c4a4,53,Male,Single,Bachelors,Student,123115,46423,Car,748,0,0.3770702189010275
42593101-519e-47ee-b171-f5b63ef7262b,62,Female,Divorced,PhD,Employed,93363,44350,Car,455,1,0.4750275805190493
07951789-1a13-4f81-9220-e4f68f2f3641,40,Female,Single,PhD,Student,137379,13180,Personal,677,0,0.09593897174968517
ae4fe27c-2740-4049-a4db-5d60a3e5798c,62,Female,Divorced,PhD,Unemployed,135660,46959,Home,383,1,0.34615214506855374
9bb11f35-2d22-4df9-99d7-b1cc0593454d,62,Female,Divorced,PhD,Employed,178396,14384,Car,724,0,0.08062961052938407
50d9bbbb-d6d3-4820-a434-f786661bce3d,51,Female,Widowed,Bachelors,Employed,46088,45153,Home,785,0,0.979712723485506
1dcff146-cacd-4b6a-af8b-52fbfec8a5fc,26,Female,Divorced,High School,Retired,126110,13128,Personal,381,1,0.10409959559115058
0b6f412f-823a-480e-8e62-aeaa8bf57841,41,Male,Married,PhD,Employed,88459,13473,Business,485,1,0.15230784883392307
84648da3-d6ca-4568-9775-f710ec1ed81e,25,Female,Married,Bachelors,Unemployed,123305,40747,Car,388,1,0.33045699687766106
a6982ca4-b164-40e3-aa00-54e6e1de06ed,24,Female,Single,Bachelors,Unemployed,125780,3366,Education,459,0,0.026761011289553188
f76e2178-5723-4891-81a6-1583a2e6c41a,53,Male,Single,Bachelors,Employed,82406,28578,Home,669,1,0.34679513627648473
a8edf960-4008-4d2b-b6e4-b4f4a30cfe6c,35,Female,Married,Bachelors,Retired,116888,46649,Personal,478,1,0.3990914379577031
f032c639-2766-461b-a34e-b7b49eefdbca,20,Male,Single,Masters,Unemployed,58703,16327,Personal,504,1,0.27812888608759345
4cf86046-5375-4cb4-847f-ddb5ab91c6a3,45,Female,Single,High School,Student,85422,2565,Education,830,0,0.030027393411533328
519b2055-7c13-4be1-9b9a-3201e476f176,23,Female,Married,High School,Unemployed,40614,37472,Business,814,0,0.9226375141576796
8aefd98e-7a20-426a-946b-d8c768290e82,61,Male,Married,PhD,Employed,167783,27976,Home,415,1,0.16673918096589047
f51ade38-f15f-4b11-abd0-a46f6b2e1939,61,Female,Married,Bachelors,Student,114406,37969,Business,646,1,0.33187944688215654
6479bccd-40a7-49b5-ade4-cd582959b630,38,Male,Widowed,Masters,Employed,168138,46473,Personal,700,0,0.2763979588195411
0f447061-7627-4c15-8a84-79dfdefc96f3,45,Female,Widowed,Bachelors,Employed,195363,13209,Car,598,0,0.06761259808663872
71020c80-b93d-40a8-850f-1ebba68ce6f1,57,Female,Married,PhD,Employed,52891,13929,Business,809,0,0.2633529333913142
f2bb52c5-635c-45ba-9598-ae045ac02409,71,Male,Divorced,High School,Retired,151825,11444,Car,407,0,0.07537625555738514
b202a04d-b1ac-4d75-9083-8c6bc4c753c3,71,Female,Married,PhD,Retired,60882,9756,Education,351,1,0.16024440721395486
af2e22ee-34c5-452f-b8ff-7b47ba5b5b28,18,Female,Widowed,PhD,Unemployed,185446,4453,Personal,652,0,0.0240123809626522
31861261-fa84-4efd-b7d7-cdcfd5cb6c46,53,Male,Single,PhD,Employed,59293,49424,Car,839,0,0.8335553943973151
2b46e29d-d9e7-47b4-a528-a5672e337d7d,38,Female,Divorced,PhD,Student,154650,43262,Home,511,1,0.27974135143873263
9ef00a92-407b-46f0-83ac-209b4e12f814,77,Male,Divorced,PhD,Student,106586,48292,Personal,408,1,0.4530801418572796
a1fa4b64-9eb3-4a2e-9c86-7dbc61ea628e,60,Female,Single,PhD,Student,141896,27326,Education,669,0,0.1925776625133901
9647a02f-d618-414b-9b69-ec5be183fc10,52,Male,Divorced,PhD,Retired,170301,25001,Home,828,0,0.14680477507472064
da04a3af-04a9-4768-8887-0a7528e3962b,30,Female,Single,High School,Retired,88474,34025,Personal,539,1,0.38457625969211295
60bfb477-b4e4-47cd-aa29-6eb64f16b7b7,74,Male,Widowed,High School,Employed,134461,15788,Business,701,0,0.11741694617770208
a4d6f4d0-9632-4a74-ac06-ed86a125dd28,66,Male,Divorced,Bachelors,Student,193958,2046,Personal,479,0,0.01054867548644552
5fc1ea51-bc00-4e16-93e9-c27076136c4b,71,Female,Divorced,Bachelors,Student,164947,7646,Home,571,0,0.04635428349712332
7ac9cba2-3b1b-4bf1-8897-6515e2f5a40f,71,Female,Single,Masters,Retired,141007,29160,Car,384,1,0.2067982440588056
c0a747f1-dd45-4745-8d5e-3541a22b2560,27,Male,Single,Masters,Retired,82742,27287,Car,794,0,0.32978414831645353
7a7dd230-2963-4700-a037-1739d5cbf2ef,70,Female,Widowed,High School,Student,120731,17432,Personal,600,0,0.14438710853053482
54f9c7fc-2726-40b1-bbf8-8dea0bb89a85,61,Male,Single,High School,Student,110276,25743,Personal,720,0,0.23344154666473213
b78e3fc7-2ac7-47ca-9c00-49b68fbd6c05,64,Female,Single,Masters,Unemployed,99686,35621,Education,509,1,0.35733202255080954
fbad340c-466d-4d82-8ee6-704f59427801,70,Female,Widowed,High School,Retired,160773,45814,Business,607,1,0.28496078321608725
40338f61-7f9b-4093-8360-cb519be81e54,27,Male,Married,Masters,Employed,43291,21125,Education,361,1,0.48797671571458273
a48338b0-eb60-4ad2-a381-966f2e67aeb1,63,Male,Married,Bachelors,Employed,44116,35836,Education,304,1,0.812312993018406
1fe081e1-07a1-4457-b77b-6a3b9e2fd03b,30,Female,Single,High School,Student,25886,47184,Car,795,1,1.8227613381750754
a4fd513e-9c16-4e76-8ad2-e7f86443011c,54,Female,Widowed,High School,Retired,33672,41225,Car,406,1,1.224311000237586
a875e6b5-5799-40a8-acf2-c72777dfd7dd,55,Female,Married,Masters,Employed,34508,6823,Home,822,0,0.19772226730033615
f3bef727-926e-4b6e-a930-5122dc9a5565,41,Female,Widowed,PhD,Retired,114204,27025,Education,773,0,0.236637946131484
ac67592f-6aab-4700-8db0-0b6663414247,19,Female,Single,PhD,Student,129306,33996,Home,686,0,0.2629112338174563
5e74e71d-8348-41d8-9ff2-73ba0cc8c632,39,Male,Single,Bachelors,Student,189008,37020,Personal,478,1,0.1958647253026327
c344f936-3f8b-4268-a6ac-0cf8730b8c97,34,Female,Widowed,High School,Student,197262,34119,Home,789,0,0.1729628615749612
9abc978e-2db6-4dc1-808a-304745884277,53,Female,Divorced,High School,Retired,23281,36040,Car,365,1,1.5480434689231561
9e87be9c-2bdc-4eb4-9636-b413b71c42b9,31,Male,Single,Masters,Employed,148686,21421,Education,828,0,0.14406870855359616
69d379e2-aad9-4d81-a853-cc73040145b2,27,Male,Single,PhD,Unemployed,123258,25809,Car,686,0,0.20939005987440978
cdaf425e-29aa-4494-a329-341c12c30a96,52,Male,Single,PhD,Employed,115386,18241,Personal,686,0,0.15808676962543117
ee287974-aae2-474c-aabd-e8043c441a5a,42,Female,Single,Bachelors,Retired,198731,48417,Business,635,0,0.24363083766498433
c8a6611d-f701-4c47-8de9-8dbe872ddfc2,20,Male,Widowed,PhD,Employed,136294,10068,Education,350,0,0.07386972280511248
23959ecb-92db-4524-8565-31f8ecb5023d,64,Male,Widowed,PhD,Unemployed,163996,27834,Car,606,0,0.16972365179638527
b4a181de-f1a4-4b7d-908a-54bec176bd1d,55,Male,Widowed,PhD,Employed,150363,5194,Business,559,0,0.03454307243138272
17864a2d-ce02-4131-b233-83aa4c624016,34,Male,Widowed,Masters,Unemployed,179540,27220,Personal,510,1,0.15160966915450597
8921b095-7e5a-4956-a957-922dae97cb34,29,Female,Divorced,PhD,Retired,179451,14699,Business,730,0,0.08191093947651448
ac0bc976-a340-4d4d-95eb-17aa681355e8,71,Female,Widowed,Bachelors,Student,111465,4324,Car,348,0,0.03879244605930113
fde5f3a9-e9a8-4454-9a89-a41ebf94adbd,69,Female,Widowed,PhD,Unemployed,122543,44911,Car,740,0,0.36649176207535317
9fb32d62-862e-45ab-9d30-b9163276596f,41,Male,Single,Bachelors,Retired,77962,40029,Personal,545,1,0.513442446320002
04ba51a0-9719-47cd-b8bc-e1e81bc7d72c,46,Male,Divorced,Masters,Student,167736,22335,Personal,751,0,0.13315567320074403
2d34cfbe-3287-4c63-a853-db8ead5f0339,60,Male,Single,Masters,Unemployed,33633,27832,Business,444,1,0.8275205898968275
7b41ac84-1cce-421b-a24a-12f15e166ff4,42,Male,Divorced,Bachelors,Student,64337,2432,Business,546,0,0.037800954349752086
c9536f56-a1bf-4ece-88e3-50215435423b,53,Male,Married,Masters,Employed,24932,1480,Car,660,0,0.05936146317984919
f3c4d4e0-97f4-426d-86d6-192560779a10,75,Male,Divorced,High School,Retired,36205,3970,Personal,315,1,0.10965336279519404
ff99ef27-02f1-4f54-ab74-4c2f3f08bc9a,77,Female,Divorced,High School,Retired,105470,35433,Home,689,0,0.33595335166398027
46f48c8c-a42b-40d2-8dd6-e97db246843a,43,Female,Single,High School,Retired,71111,15265,Personal,647,0,0.21466439791312175
aa491d0c-4f4f-46ae-ad5e-4ee5c4ebcc0e,55,Male,Divorced,High School,Retired,69541,9608,Education,580,0,0.13816309802850119
a2bd378b-c15d-4673-a9ea-cbc0d59bb8e2,18,Female,Divorced,High School,Unemployed,90719,8250,Education,444,0,0.09094015586591563
8a490f49-5dc6-4d76-b604-4750a27ccfe6,37,Male,Single,Masters,Employed,105787,1944,Personal,345,0,0.018376549103386996
a82e42a6-9ae4-4008-b8db-6bf5ea3ef48e,72,Male,Married,Bachelors,Student,171816,35820,Business,762,0,0.20847883782651208
e227ca1b-d942-4718-9cbc-fd2644d1ee26,45,Female,Married,Masters,Retired,153125,11542,Education,669,0,0.07537632653061224
b95a0842-1d6e-485c-99cf-9d8633fb87c2,33,Male,Married,PhD,Retired,151060,8703,Car,606,0,0.05761286905865219
b22bea04-61c2-4f8d-91f1-0d4fbf8e3129,64,Female,Divorced,High School,Unemployed,123312,27232,Car,701,0,0.22083819903983393
af68b62d-6bd3-43b5-9108-aef92562ae09,34,Male,Single,High School,Unemployed,159431,35219,Car,793,0,0.22090434106290496
e92c60fd-fdb8-4780-bc93-946d964eda41,57,Male,Married,Masters,Unemployed,132994,12203,Personal,831,0,0.09175601906852941
ec09a5c4-7358-4d84-b4a7-907c65f9d4b8,45,Female,Married,PhD,Employed,141004,44743,Education,642,1,0.31731723922725596
cb64a4af-bd2e-40c6-a46c-2267416c7150,75,Male,Married,Masters,Student,131441,41686,Business,432,1,0.3171460959670118
b0bceeaa-1fb2-46c0-b297-79650b5dc49c,29,Male,Married,Bachelors,Employed,54934,30922,Car,811,0,0.5628936542032257
41ddc877-ac45-42e6-bff4-089f46714dbd,44,Male,Single,High School,Retired,60874,14965,Business,617,0,0.24583566054473174
60af301c-17b4-4ad3-b8de-ad279a00d08f,71,Female,Married,Masters,Unemployed,84737,21387,Car,567,1,0.25239269740491166
a680d57a-7386-488e-a7c9-a2e574e39160,70,Male,Divorced,Bachelors,Retired,163533,35354,Personal,523,1,0.21618878146918358
ef346a60-8005-4fb6-ae13-14310ca439c7,59,Male,Divorced,High School,Student,129502,4728,Car,301,0,0.03650908866272336
ddb78aa3-885e-4383-b8c4-898fce0f085c,76,Male,Single,High School,Student,41566,25391,Personal,540,1,0.6108598373670788
5b2a89b5-62ed-4f1e-be2f-09bd44cb4f3b,64,Female,Widowed,High School,Employed,65006,26394,Education,416,1,0.40602405931760144
4262e922-568a-4603-b8d6-d6cf60844195,47,Female,Married,PhD,Employed,113052,13299,Education,848,0,0.11763613204543043
cdf09a44-f72f-4266-b3c5-e5d82dd03490,58,Female,Married,Masters,Unemployed,78641,7480,Business,736,0,0.09511577930087359
694366ca-ebe6-4658-8997-c218e9544022,51,Female,Divorced,High School,Unemployed,120949,29530,Car,610,0,0.24415249402640782
acd183c8-c49f-42f2-b7fc-335230c7b0bc,54,Female,Single,High School,Retired,132849,48232,Education,515,1,0.36305881113143496
3263bd64-4046-4f4c-b791-14ea49479878,23,Male,Widowed,Bachelors,Unemployed,66064,5106,Home,516,1,0.07728868975538872
8095344f-682b-4e79-be3a-c21543bde82c,24,Female,Divorced,Masters,Unemployed,70368,42449,Home,644,1,0.6032429513415188
